"activity_subset","percentile","value","strategy","strategyLabel","strategyGroup","strategyType"
NA,0.18,16.8489430312331,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.19,17.9240059034253,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.2,18.9426890158866,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.21,19.9114666481238,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.22,20.8609664114116,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.23,21.7560972505388,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.24,22.6218168285201,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.25,23.4327164868225,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.26,24.2219147770287,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.27,24.9963295839976,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.28,25.7579558670029,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.29,26.4601126574878,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.3,27.1758345396789,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.31,27.8828045576981,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.32,28.5719428653877,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.33,29.2715755987066,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.34,29.9294404650837,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.35,30.5838677631778,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.36,31.2855083424827,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.37,31.9669724725728,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.38,32.6346928406931,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.39,33.2898193957591,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.4,33.9622344164159,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.41,34.645294642861,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.42,35.3621125436759,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.43,36.03084617635,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.44,36.742150397271,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.45,37.4586443104708,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.46,38.199147397399,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.47,38.9478300810097,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.48,39.6800252177013,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.49,40.4370518565528,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.5,41.1714932644843,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.51,41.8870055964924,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.52,42.5898145064821,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.53,43.3269791879372,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.54,44.0353649100712,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.55,44.8243594457012,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.56,45.5243747407169,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.57,46.242888333765,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.58,46.9476030878076,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.59,47.6466420716115,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.6,48.3565690178314,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.61,49.0961631448848,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.62,49.790568901019,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.63,50.4722037299308,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.64,51.1282990625093,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.65,51.7888700536357,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.66,52.4267754387571,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.67,53.0569675331766,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.68,53.6924678886969,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.69,54.3083284450489,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.7,54.9338266251247,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.71,55.5784482870625,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.72,56.2260890040817,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.73,56.8415329856983,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.74,57.4438956347952,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.75,58.1002036127501,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.76,58.7707158192891,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.77,59.4145876658104,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.78,60.137082047144,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.79,60.8689331055985,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.8,61.5790285148897,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.81,62.3149550530558,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.82,63.107924192044,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.83,63.8782636837791,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.84,64.7305294403385,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.85,65.5649010129494,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.86,66.4615657620018,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.87,67.427525301022,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.88,68.4528107791663,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.89,69.5358072459993,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.9,70.72544522157,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.91,72.0085034883015,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.92,73.4028642540936,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.93,75.0104276926761,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.94,76.7304120761208,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.95,78.7414059134835,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.96,81.065432539219,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.97,83.8179440776086,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.98,87.2026392948657,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0.99,92.0047101335257,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,1,99.9995713337261,"enhanced_recovery_hip","Enhanced recovery (hip surgery)","Planned surgical activity (adult)","length of stay reduction"
NA,0,0.00208180939048086,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.01,0.856516205880301,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.02,1.52026518779847,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.03,2.12577820010334,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.04,2.63686056391726,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.05,3.09445107720067,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.06,3.47671454736828,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.07,3.84053067693293,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
NA,0.08,4.15052024106537,"enhanced_recovery_hysterectomy","Enhanced recovery (hysterectomy)","Planned surgical activity (adult)","length of stay reduction"
