email,expertLabel,timestamp,which_phase,strategy,strategyLabel,strategyType,strategyGroup,exclude,range,lo,hi,comments_lo,comments_hi
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:30:21Z,2,ambulatory_care_conditions_vaccine_preventable,Ambulatory care sensitive admissions (vaccine preventable conditions),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,80,0,80,"adding additional conditions to this list as vaccines are developed
Covid?
Cervical cancer?
oropharangeal cancer?
etc

There will also be a long lag time if I'm right that such long term conditions should be included in this category, even longer than 20 years.",better investment in public health and addressing 'false news' etc
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:45:57Z,2,emergency_elderly,Emergency admissions of older people,length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,80,0,80,"THIS WILL GO UP!
worsening social care provision, fragmented community service, lack of access to diagnostic services, lack of access to discharge planning or lack of prioritising that from before admission.","well developed advanced planning - when to go/not go to hospital, what to expect, where/how to be discharged and how to be supported.  This would break the current path of gradual decline with minimal change in intervention/crisis/admission/gradual decline from lower baseline/crisis/admission etc
"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:47:50Z,2,enhanced_recovery_hysterectomy,Enhanced recovery (hysterectomy),length of stay reduction,Planned surgical activity (adult),0,80,10,90,Lack of availability of best possible post op rehab,well developed virtual monitoring and support with easy re-escalation.
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:48:56Z,2,enhanced_recovery_prostate,Enhanced recovery (prostate surgery),length of stay reduction,Planned surgical activity (adult),0,80,10,90,,well developed virtual monitoring and support with easy re-escalation.
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:53:26Z,2,evidence_based_interventions_vasuclar_varicose_veins,Interventions with limited evidence - Vascular,inpatient admission avoidance,Planned surgical activity (adult),0,80,11,91,"Evidence emerging of the effectiveness of the procedure!

Lack of availability of alternative pathways
","Better alternative pathways

Absolute prohibition on performing them"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:54:32Z,2,excess_beddays_elective,Excess beds days (elective admissions),length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,80,0,80,"lack of flow and breakdown in social/community support. 

What explains the difference between 2014 and 2010 or 2014 and 2017 ? 
with such a u shaped curve over the past decade careful retrospective analysis should help inform this metric.","Seamless planning from prior to illness through admission and with pre arranged discharge arrangements, including for complications  at a population level."
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:07:19Z,2,left_before_treatment-child_ambulance,Patients who leave before being seen (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,80,20,100,lack of flow,Rapid effective treatment
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:08:18Z,2,low_cost_discharged-adult_ambulance,Low cost discharged attendances (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,80,0,80,"increased fragmentation of assessment by multiple practitioners each using different assessment tools and lack of information sharing.
","Willingness to accept risk. clear evidence based decision making, good information sharing, coded data, AI tools, senior decision maker involved early"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:09:06Z,2,low_cost_discharged-child_ambulance,Low cost discharged attendances (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,80,0,80,"increased fragmentation of assessment by multiple practitioners each using different assessment tools and lack of information sharing.
","
Willingness to accept risk. clear evidence based decision making, good information sharing, coded data, AI tools, senior decision maker involved early"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:07:05Z,2,left_before_treatment-adult_ambulance,Patients who leave before being seen (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,81,0,81,delay and lack of flow which would see this go up.,Effective flow so there is no delay and patients are treated on arrival.
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:55:42Z,2,excess_beddays_emergency,Excess beds days (emergency admissions),length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,84,0,84,"lack of flow and breakdown in social/community support. 

What explains the difference between 2014 and 2011 or 2014 and 2018 ? 
with such a u shaped curve over the past decade careful retrospective analysis should help inform this metric.
","optimised flow 

Seamless planning from prior to illness through admission and with pre arranged discharge arrangements, including for complications  at a population level."
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:06:15Z,2,frequent_attender-child_walk-in,Frequent attenders (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,84,0,84,Targeted interventions are clearly not being deployed across England as the number is going up.  ,"Deployment of targeted interventions

MDT approach including social care and system wide response
"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:13:38Z,2,stroke_early_supported_discharge,Stroke early supported discharge,length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,84,0,84,,Rapid access to all required interventions with seamless transition to next destination 
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:36:26Z,2,bads_daycase_occasional,Elective surgery - recommended occasional day case,length of stay reduction,Planned surgical activity (adult),0,85,10,95,I don't feel I understand why there is currently such a large gap between definition of what should be possible and what is observed. , think the definition is potentially tautologous : if procedures in this category are defined as those which can be performed day case 5-33% of the time then  over 20 years the  coding or definition should be expected to be changed to meet that.
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:06:55Z,2,intentional_self_harm,Intentional self-harm admission,inpatient admission avoidance,Hospital activity ameanable to psychiatric liaison and community psychiatry,0,85,0,85,Given the lack and reducing support in the community this is unlikely to go down unless something changes. ,"Investment in mental health and public health services, effective social policy."
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:09:20Z,2,low_cost_discharged-child_walk-in,Low cost discharged attendances (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,86,0,86,"increased fragmentation of assessment by multiple practitioners each using different assessment tools and lack of information sharing.
","
Willingness to accept risk. clear evidence based decision making, good information sharing, coded data, AI tools, senior decision maker involved early"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:14:28Z,2,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,87,0,87,unclear why this is rising so unable to predict if that will stop.,"willingness to tolerate risk or readmission,
senior decision maker making initial decision"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:08:46Z,2,low_cost_discharged-adult_walk-in,Low cost discharged attendances (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,89,0,89,"increased fragmentation of assessment by multiple practitioners each using different assessment tools and lack of information sharing.
","
Willingness to accept risk. clear evidence based decision making, good information sharing, coded data, AI tools, senior decision maker involved early - ie as before but with need for education heightened as this is self presentation not conveyance."
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:23:50Z,2,alcohol_partially_attributable-acute,Alcohol related admissions (acute conditions - partially attributable),inpatient admission avoidance,Hospital activity amenable to public health interventions,0,90,0,90,growing deprivation and ineffective interventions.,"generational shift in attitudes to alcohol 
social policy and public health
"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:38:22Z,2,bads_outpatients,Elective surgery - recommended mainly outpatient procedure,length of stay reduction,Planned surgical activity (adult),0,90,0,90,"I don't understand which procedures are in this definition eg endoscopy??
More joined up care and ""destination medicine"" of completing everything in one episode would lead to a smaller than expected reduction but might be better medicine. ","

"
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T15:42:22Z,2,cancelled_operations,Cancelled operations,inpatient admission avoidance,Planned surgical activity (adult),0,90,0,90,"Continued lack of flow and poor administrative support, ailing infrastructure (ok not in NHP buildings), lack of workforce, poor separation of elective and acute work, etc.

Multiple co morbidities with greater potential to not be optimised

Increased perception of risk and moral absolutism (""it will be my fault if we go ahead and something goes wrong, it is better to cancel"")
","effective prehab and assessment, good support and resilience in teams performing procedure, effective estate, support services available when something untoward happens, clear risk protocols, "
gsSTUkaSbXrQaWLg/2g5PXm7AAV1JVWluJipWg3KMdI=,e03,2023-10-30T16:04:48Z,2,frequent_attender-adult_ambulance,Frequent attenders (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,93,0,93,Targeted interventions are clearly not being deployed across England as the number is going up.  I can't see anything that is going to change that.,"MDT approach including social care and system wide response

Policy change to non conveyance"
HNfjo1k02qw5fYuyVHsz4KjMRFp6XspUFqzB4Yo5k50=,e05,2023-10-27T09:15:12Z,2,ambulatory_emergency_care_very_high,Ambulatory emergency care (very high potential),length of stay reduction,Emergency department and acute medicine activity,0,5,0,5,"This group are the easiest to target and should yield future increases in the AEC rate. 
Bed pressures and financial pressures will continue to make this a priority. ","Deterioration of community care with late presentations.
"
HNfjo1k02qw5fYuyVHsz4KjMRFp6XspUFqzB4Yo5k50=,e05,2023-10-27T09:14:51Z,2,ambulatory_emergency_care_high,Ambulatory emergency care (high potential),length of stay reduction,Emergency department and acute medicine activity,0,10,0,10,"Expect no reduction or increase because;
Unrealized potential for departments to systematically increase AEC rates
Future financial incentives
National QI work with supporting guidelines and standards
Strong patient demand for AEC
Strong hospital support to reduce bed pressures
","Underinvestment leads to failure of development of AEC.
Overall pressures for beds lead to downgrading of AEC importance.
Strain on community care leads to late presentation of disease with less chance of AEC. "
HNfjo1k02qw5fYuyVHsz4KjMRFp6XspUFqzB4Yo5k50=,e05,2023-10-27T09:15:05Z,2,ambulatory_emergency_care_moderate,Ambulatory emergency care (moderate potential),length of stay reduction,Emergency department and acute medicine activity,0,15,0,15,"Demand from patients and hospitals drives continued improvement. 
Bed pressures make this a continued management priority.
Likely high unrealised gains to be made based on existing lack of focus on this outcome. ","Increasing complexity and late presentation of cases.
Not sufficient resources available to develop pathways. "
